0	1	date
-111.87491	40.777746	05/01/2020
-111.53674	40.726899	04/29/2020
-111.88394	40.659997	05/01/2020
-112.04736	41.508605	04/11/2020
-111.87249	40.876312	04/16/2020
-111.87294	40.514843	05/01/2020
-111.87294	40.514843	04/10/2020
-111.64439	40.226302	04/29/2020
-111.6491	40.280454	04/05/2020
-111.87682	40.927244	04/15/2020
-113.5987	37.118352	04/13/2020
-111.89875	40.754746	04/14/2020
-111.33259	40.511413	04/15/2020
-111.88704	40.614997	05/01/2020
-111.87294	40.514843	04/27/2020
-111.95239	40.696596	05/05/2020
-111.92226	40.659514	04/30/2020
-111.79449	40.394235	05/03/2020
-111.8222	40.680064	04/10/2020
-111.80904	41.780998	04/27/2020
-111.59577	40.168205	04/07/2020
-111.79449	40.394235	04/30/2020
-111.86217	40.569598	05/27/2020
-111.68006	40.230954	04/28/2020
-113.49671	37.144146	04/11/2020
-111.8222	40.680064	08/05/2020
-109.49392	38.572778	06/25/2020
-111.68006	40.230954	04/16/2020
-111.999793	40.562169	04/11/2020
-111.98346	41.224911	04/16/2020
-111.88704	40.614997	04/07/2020
-111.8158	40.625621	05/03/2020
-113.3695	37.656843	04/13/2020
-109.49392	38.572778	04/14/2020
-111.81535	41.801888	04/07/2020
-111.7162	40.338552	04/08/2020
-111.96327	40.503746	05/01/2020
-111.90581	40.843012	05/02/2020
-111.97889	40.594222	05/03/2020
-111.94077	40.750628	04/11/2020
-111.89875	40.754746	04/08/2020
-111.96088	40.561598	04/09/2020
-111.7162	40.338552	05/01/2020
-111.97889	40.594222	04/09/2020
-111.80902	40.558748	04/30/2020
-111.9675	41.165551	04/07/2020
-111.9675	41.165551	06/03/2020
-112.04004	40.694746	05/03/2020
-110.01689	40.328012	04/08/2020
-111.99899	40.688246	04/13/2020
-111.8096	41.701304	04/04/2020
-111.35283	40.732935	04/28/2020
-111.97566	40.627668	04/13/2020
-111.89875	40.754746	05/01/2020
-111.37752	40.88097	05/03/2020
-111.88938	40.718113	04/10/2020
-111.78042	41.730637	04/10/2020
-111.88704	40.614997	04/16/2020
-111.97625	41.07221	04/13/2020
-110.78678	39.578473	04/28/2020
-109.54223	40.514262	05/01/2020
-111.90581	40.843012	05/03/2020
-111.80902	40.558748	04/15/2020
-113.5987	37.118352	05/01/2020
-111.70561	40.311854	04/15/2020
-112.040435	40.494675	04/16/2020
-111.94077	40.750628	04/05/2020
-111.83448	40.594948	04/28/2020
-111.88394	40.659997	04/15/2020
-111.89875	40.754746	04/11/2020
-111.89875	40.754746	04/27/2020
-113.5987	37.118352	04/03/2020
-111.66405	40.043907	04/28/2020
-111.73333	40.38584	04/07/2020
-111.96327	40.503746	04/08/2020
-111.94018	40.790309	04/30/2020
-111.90581	40.843012	04/08/2020
-111.97625	41.07221	04/08/2020
-111.83797	40.662797	04/13/2020
